coordenadas,id_trayectoria
"(-79.841792,-2.071989)",199
"(-79.889444,-2.15992)",145
"(-79.895022,-2.16544)",158
"(-79.895842,-2.1639)",60
"(-79.884095,-2.128101)",189
"(-79.891899,-2.131834)",212
"(-79.870027,-2.124439)",214
"(-79.836344,-2.073024)",175
"(-79.89221,-2.166137)",183
"(-79.892215,-2.16506)",186
"(-79.881065,-2.126624)",184
"(-79.8738,-2.07731)",452
"(-79.832935,-2.067944)",223
"(-79.833685,-2.067899)",127
"(-79.836242,-2.073047)",440
"(-79.923865,-2.199325)",371
"(-79.873955,-2.095132)",163
"(-79.872989,-2.104849)",174
"(-79.895994,-2.164139)",452
"(-79.895542,-2.163764)",177
"(-79.884594,-2.128489)",131
"(-79.895306,-2.132415)",133
"(-79.883784,-2.132572)",160
"(-79.881955,-2.13687)",159
"(-79.886529,-2.149404)",452
"(-79.871744,-2.110204)",174
"(-79.871539,-2.073302)",134
"(-79.818385,-2.198549)",70
"(-79.898176,-2.15775)",366
"(-79.889444,-2.15992)",209
"(-79.873845,-2.075522)",318
"(-79.883882,-2.127927)",192
"(-79.87083,-2.124889)",452
"(-79.870459,-2.124719)",145
"(-79.873752,-2.091437)",454
"(-79.897992,-2.158321)",447
"(-79.873734,-2.090822)",184
"(-79.862165,-2.074792)",170
"(-79.893639,-2.135821)",394
"(-79.880357,-2.126537)",446
"(-79.873894,-2.075691)",186
"(-79.851524,-2.075364)",161
"(-79.831842,-2.068549)",225
"(-79.886567,-2.150027)",153
"(-79.895102,-2.167049)",59
"(-79.87375,-2.09112)",220
"(-79.87279,-2.105899)",153
"(-79.858122,-2.075622)",445
"(-79.873654,-2.083526)",194
"(-79.881974,-2.136579)",159
"(-79.94798,-2.132797)",392
"(-79.888615,-2.15847)",226
"(-79.87314,-2.125572)",213
"(-79.873797,-2.07735)",451
"(-79.867134,-2.11926)",165
"(-79.89552,-2.181585)",351
"(-79.872189,-2.108304)",131
"(-79.872814,-2.105634)",442
"(-79.871729,-2.125304)",189
"(-79.875432,-2.125839)",165
"(-79.842637,-2.072454)",439
"(-80.1926,-2.285289)",393
"(-79.895784,-2.163865)",183
"(-79.886544,-2.149175)",164
"(-79.850315,-2.074422)",210
"(-79.947592,-2.109675)",375
"(-79.873674,-2.089895)",176
"(-79.861757,-2.074969)",68
"(-79.869379,-2.12406)",189
"(-79.902139,-2.175974)",366
"(-79.882797,-2.127032)",22
"(-79.94875,-2.8498484)",257
"(-79.909922,-2.178257)",352
"(-79.895592,-2.163552)",62
"(-79.89258,-2.132032)",190
"(-79.871297,-2.125154)",200
"(-79.895459,-2.163469)",203
"(-79.896549,-2.181202)",331
"(-79.895692,-2.132182)",154
"(-79.875432,-2.125839)",210
"(-79.896152,-2.167321)",367
"(-79.866739,-2.119844)",138
"(-79.880392,-2.126534)",134
"(-79.833679,-2.067702)",132
"(-79.833107,-2.068005)",124
"(-79.873184,-2.104054)",212
"(-79.88226,-2.126794)",154
"(-79.873797,-2.092157)",452
"(-79.87067,-2.124824)",217
"(-79.895349,-2.16364)",385
"(-79.837569,-2.072666)",124
"(-79.895994,-2.164592)",420
"(-79.88579,-2.128837)",202
"(-79.893254,-2.167484)",208
"(-79.874034,-2.09668)",186
"(-79.889029,-2.159194)",184
"(-79.945849,-2.140052)",375
"(-79.895514,-2.163502)",151
"(-79.887,-2.155677)",132
"(-79.882502,-2.126879)",213
"(-79.832879,-2.068374)",141
"(-79.873614,-2.125609)",204
"(-79.887835,-2.157262)",206
"(-79.868229,-2.117125)",204
"(-79.890966,-2.047275)",391
"(-79.87399,-2.100245)",150
"(-79.892182,-2.166705)",187
"(-79.88214,-2.134549)",186
"(-79.834804,-2.073037)",385
"(-79.922625,-2.166125)",386
"(-79.882214,-2.139489)",192
"(-79.88427,-2.128245)",227
"(-79.882519,-2.133049)",193
"(-79.892946,-2.186988)",360
"(-79.872169,-2.108266)",168
"(-79.871742,-2.110242)",435
"(-79.873727,-2.081689)",213
"(-79.86647,-2.122384)",139
"(-79.866379,-2.120522)",210
"(-79.873782,-2.079609)",127
"(-79.873932,-2.094649)",454
"(-79.893322,-2.167777)",181
"(-79.903794,-2.180511)",351
"(-79.84701,-2.074014)",64
"(-79.8764,-2.181442)",372
"(-79.893322,-2.167777)",209
"(-79.882057,-2.138934)",204
"(-79.870304,-2.113524)",220
"(-79.898975,-2.206436)",357
"(-79.872592,-2.106652)",151
"(-79.84449,-2.073367)",389
"(-79.890992,-2.240744)",375
"(-79.834071,-2.070337)",438
"(-79.889797,-2.132687)",190
"(-79.866722,-2.073946)",394
"(-79.895529,-2.163482)",319
"(-79.87279,-2.105899)",204
"(-79.87399,-2.095945)",206
"(-79.897465,-2.196567)",449
"(-79.928717,-2.194473)",376
"(-79.870605,-2.07344)",178
"(-79.831842,-2.068549)",165
"(-79.876142,-2.125974)",185
"(-79.845955,-2.073844)",319
"(-79.834262,-2.071007)",153
"(-79.834755,-2.072997)",22
"(-79.886505,-2.148487)",328
"(-79.884514,-2.143927)",452
"(-79.886007,-2.129577)",205
"(-79.884979,-2.128729)",157
"(-79.8956,-2.164332)",60
"(-79.834757,-2.072745)",215
"(-79.833847,-2.070194)",220
"(-79.885227,-2.128814)",160
"(-79.873754,-2.08088)",134
"(-79.89413,-2.131552)",163
"(-79.873655,-2.083445)",209
"(-79.841214,-2.07226)",202
"(-79.833005,-2.067917)",180
